date,blockHash,totalAmountReleased,blockHeight,totalAmount
2023-06-20,7b458ba85a87c8ca56b4081678bf269f63191facc4824617e45dc63b1b0bd383,7538341920368077.0,6314549.0,1.2135069591030748e+16
2023-06-21,7ed2527f011adf0a973756a400ea4646d46ad9e16c1144554a78c8d294a81b5b,7539973596923784.0,6323173.0,1.2138238760042388e+16
2023-06-22,2f7c43064b935e985fbe5feae6515fe2e166e0589108386d65aaddd081fa7567,7541592036792882.0,6331860.0,1.214140875670748e+16
2023-06-23,3dd9b7f54a9ce01bb13934bde46e71ba2f0c8484714d8624327a543bd1c98009,7543247662971912.0,6340312.0,1.214457958124217e+16
2023-06-24,32507356ac7565bf986a4819f0187d1177161abfda72e432f7fec7099b5ae7fd,7544880113377229.0,6348728.0,1.2147751233862664e+16
2023-06-25,4f290c4ab3791e627d0885b1815747159e9d91d8853ea1c75c998383bf874208,7546513564866062.0,6357303.0,1.2150923714785224e+16
2023-06-26,750b8e0613f51e611b2626abb9fb0942f7a61660906b9402bd0e091996f8e90d,7548178743860525.0,6365843.0,1.2154097024226164e+16
2023-06-27,8fd34eb3605c85f78fdceaa6b8a38e4c84ae0480089cfa6e6147789dfafc459a,7549803348628674.0,6374266.0,1.2157271162401864e+16
2023-06-28,ffcd0bccecdbe502cf0c600a0d3e91ba7603b4699f63677f36313765ae3722b2,7551456864657546.0,6382938.0,1.2160446129528748e+16
2023-06-29,9091904ac35c1a2a28c3fcae6354dee75d72d3e2d4e50fb4dcf52cb1fb975d2c,7553091289633524.0,6391435.0,1.2163621925823308e+16
