date,module_deployed,contract_initialized,contract_update_issued,account_transfer,baker_added,baker_removed,baker_stake_updated,baker_stake_earnings_updated,baker_keys_updated,encrypted_amount_transferred,transferred_to_encrypted,transferred_to_public,transferred_with_schedule,credential_keys_updated,data_registered,baker_configured,delegation_configured,account_transaction,initial,normal,account_creation,protocol_update,election_difficulty_update,euro_per_energy_update,micro_ccd_per_euro_update,foundation_account_update,mint_distribution_update,transaction_fee_distribution_update,gas_rewards_update,baker_stake_threshold_update,root_update,level_1_update,add_anonymity_revoker_update,add_identity_provider_update,cooldown_parameters_cpv_1_update,pool_parameters_cpv_1_update,time_parameters_cpv_1_update,mint_distribution_cpv_1_update,update,rejected_receive,credentials_updated,invalid_module_reference,amount_too_large,stake_over_maximum_threshold_for_pool,insufficient_balance_for_delegation_stake,module_hash_already_exists
2022-12-19,1.0,1.0,5.0,36,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30848,4,16,30911,2.0,9,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-20,0.0,0.0,46.0,44,0.0,0.0,,,,0.0,0.0,0.0,0.0,,7646,2,10,7748,2.0,3,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-21,0.0,0.0,12.0,62,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0,2,10,87,1.0,1,2,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-22,0.0,0.0,16.0,83,0.0,0.0,,,,0.0,0.0,0.0,0.0,,18480,3,12,18594,6.0,6,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-23,0.0,0.0,27.0,44,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30937,2,23,31033,1.0,2,3,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-24,0.0,0.0,11.0,44,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30946,0,26,31027,1.0,5,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-25,0.0,0.0,5.0,19,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30910,1,7,30942,0.0,8,8,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-26,0.0,0.0,23.0,34,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30849,1,10,30918,4.0,5,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-27,0.0,0.0,2.0,112,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30777,3,29,30923,13.0,6,19,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-28,0.0,0.0,651.0,67,0.0,0.0,,,,0.0,3.0,0.0,0.0,,30868,3,15,31607,0.0,4,4,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-29,0.0,0.0,68.0,107,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30850,9,23,31057,1.0,3,4,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-30,0.0,0.0,14.0,74,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30838,3,19,30948,1.0,4,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-31,0.0,0.0,1.0,78,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30827,3,14,30923,0.0,1,1,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-01,0.0,0.0,0.0,40,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30833,0,9,30882,3.0,6,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-02,0.0,0.0,20.0,63,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30848,2,17,30950,2.0,3,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-03,0.0,0.0,0.0,53,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30850,4,10,30917,1.0,5,6,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-04,0.0,0.0,0.0,47,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30855,3,19,30924,2.0,5,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-05,0.0,0.0,3.0,36,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30801,1,7,30848,1.0,13,14,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-06,0.0,0.0,0.0,38,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30843,4,7,30892,0.0,6,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-07,0.0,0.0,0.0,16,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30862,1,12,30891,1.0,3,4,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-01-08,0.0,4.0,2.0,46,0.0,0.0,,,,0.0,0.0,2.0,0.0,,30863,1,8,30926,2.0,4,6,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-09,0.0,0.0,4.0,44,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30847,2,9,30906,1.0,10,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-10,0.0,1.0,0.0,13,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30851,2,9,30876,2.0,2,4,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-01-11,0.0,0.0,0.0,55,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30825,2,10,30892,3.0,3,6,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-12,0.0,0.0,0.0,49,0.0,0.0,,,,0.0,0.0,1.0,0.0,,19014,6,12,19082,1.0,9,10,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-13,0.0,0.0,3.0,46,0.0,0.0,,,,0.0,0.0,0.0,0.0,,9644,3,14,9710,2.0,4,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-14,0.0,0.0,0.0,54,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30838,3,32,30927,2.0,8,10,0.0,,,44,,,44.0,,0.0,,0.0,,0.0,,0.0,,,88.0,,,,,,,
2023-01-15,0.0,0.0,0.0,14,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30780,1,6,30802,0.0,2,2,0.0,,,43,,,43.0,,0.0,,0.0,,0.0,,0.0,,,86.0,,,,,,,
2023-01-16,0.0,0.0,2.0,32,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30777,2,19,30832,1.0,10,11,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-17,0.0,0.0,8.0,127,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30856,3,6,31000,1.0,2,3,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-18,0.0,0.0,0.0,31,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30861,2,15,30909,0.0,2,2,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-19,0.0,0.0,0.0,36,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30842,2,8,30888,3.0,3,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-20,0.0,0.0,0.0,49,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30901,2,7,30959,3.0,3,6,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-01-21,0.0,0.0,2.0,64,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30944,4,8,31022,1.0,5,6,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-22,0.0,0.0,0.0,72,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30940,1,11,31025,1.0,5,6,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-23,0.0,0.0,1.0,60,0.0,0.0,,,,0.0,0.0,0.0,0.0,,10777,4,11,10853,0.0,6,6,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-01-24,0.0,0.0,0.0,63,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0,2,15,80,1.0,8,9,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-25,0.0,0.0,6.0,164,0.0,0.0,,,,0.0,0.0,0.0,0.0,,19644,7,13,19834,3.0,8,11,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-26,0.0,0.0,5.0,127,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30848,4,26,31010,7.0,22,29,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-01-27,0.0,0.0,0.0,120,0.0,0.0,,,,0.0,1.0,1.0,0.0,,30841,5,20,30988,5.0,7,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-01-28,0.0,0.0,6.0,179,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30888,10,38,31121,8.0,20,28,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-29,0.0,0.0,10.0,161,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30848,5,38,31063,15.0,15,30,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-01-30,0.0,0.0,14.0,172,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30847,5,36,31074,3.0,8,11,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-01-31,0.0,0.0,12.0,95,0.0,0.0,,,,0.0,1.0,1.0,0.0,,30844,4,19,30976,8.0,8,16,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-02-01,0.0,0.0,4.0,79,0.0,0.0,,,,0.0,1.0,0.0,1.0,,30796,9,19,30909,5.0,7,12,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-02,0.0,0.0,4.0,112,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30857,5,26,31004,5.0,10,15,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-03,0.0,0.0,0.0,74,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30853,3,19,30949,5.0,4,9,0.0,,,44,,,44.0,,0.0,,0.0,,0.0,,0.0,,,88.0,,,,,,,
2023-02-04,0.0,0.0,2.0,52,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,0,18,30924,3.0,4,7,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-05,0.0,0.0,6.0,55,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30851,2,17,30932,1.0,7,8,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-02-06,1.0,1.0,12.0,94,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30823,7,20,30958,4.0,16,20,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-07,0.0,0.0,3.0,124,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30816,8,18,30969,1.0,23,24,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-02-08,0.0,0.0,4.0,97,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30867,3,10,30981,2.0,15,17,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-02-09,0.0,0.0,1.0,129,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30907,5,16,31058,2.0,98,100,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-02-10,1.0,1.0,18.0,80,0.0,0.0,,,,0.0,0.0,0.0,0.0,,19756,2,18,19876,4.0,31,35,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-02-11,0.0,0.0,0.0,88,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0,1,7,96,3.0,122,125,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-12,0.0,0.0,10.0,99,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0,2,21,132,0.0,100,100,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-02-13,0.0,0.0,6.0,86,0.0,0.0,,,,0.0,0.0,0.0,0.0,,18314,2,9,18417,4.0,57,61,0.0,,,44,,,44.0,,0.0,,0.0,,0.0,,0.0,,,88.0,,,,,,,
2023-02-14,0.0,0.0,1.0,62,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30856,2,16,30937,1.0,80,81,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-15,0.0,0.0,0.0,131,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30766,2,26,30925,3.0,87,90,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-16,0.0,0.0,1.0,126,0.0,0.0,,,,0.0,0.0,0.0,0.0,,26272,6,21,26426,3.0,55,58,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-17,0.0,0.0,8.0,171,0.0,0.0,,,,0.0,0.0,0.0,0.0,,13032,2,25,13238,3.0,13,16,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-02-18,0.0,0.0,0.0,60,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30816,0,12,30888,1.0,10,11,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-02-19,0.0,0.0,2.0,76,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30779,1,12,30870,0.0,22,22,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-02-20,0.0,0.0,2.0,87,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30850,1,15,30956,5.0,12,17,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-21,0.0,0.0,31.0,91,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,2,14,30990,3.0,15,18,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-02-22,0.0,0.0,29.0,103,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30842,2,8,30984,4.0,10,14,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-23,0.0,0.0,10.0,86,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30863,0,14,30973,0.0,1,1,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-02-24,0.0,0.0,0.0,84,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30876,4,17,30981,3.0,5,8,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-02-25,0.0,0.0,0.0,46,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,3,12,30913,2.0,13,15,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-02-26,0.0,0.0,0.0,52,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30849,3,14,30918,2.0,6,8,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-27,0.0,0.0,0.0,64,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30851,3,16,30934,2.0,10,12,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-02-28,0.0,0.0,1.0,50,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30855,3,14,30923,1.0,8,9,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-01,0.0,0.0,0.0,30,0.0,0.0,,,,0.0,1.0,1.0,0.0,,30839,2,13,30886,1.0,22,23,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-03-02,0.0,0.0,2.0,79,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30799,3,11,30894,1.0,13,14,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-03,0.0,0.0,2.0,121,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30814,1,18,30956,5.0,479,484,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-04,0.0,0.0,0.0,60,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30848,2,6,30916,3.0,159,162,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-05,0.0,0.0,0.0,41,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30842,2,11,30896,4.0,47,51,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-06,0.0,0.0,0.0,76,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30859,1,7,30943,0.0,24,24,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-03-07,0.0,0.0,0.0,54,0.0,0.0,,,,0.0,0.0,0.0,0.0,,25851,2,23,25930,1.0,28,29,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-08,0.0,0.0,0.0,100,0.0,0.0,,,,0.0,0.0,0.0,0.0,,15141,4,11,15256,3.0,21,24,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-09,3.0,4.0,27.0,113,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30860,3,20,31031,1.0,26,27,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-03-10,0.0,0.0,4.0,107,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30849,2,13,30975,1.0,32,33,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-11,0.0,0.0,0.0,56,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30864,1,11,30932,2.0,42,44,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-12,0.0,0.0,0.0,83,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,1,13,30949,0.0,23,23,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-03-13,0.0,0.0,2.0,102,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30802,0,19,30925,1.0,13,14,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-03-14,0.0,0.0,1.0,166,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30796,1,12,30976,0.0,15,15,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-03-15,0.0,0.0,0.0,103,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30854,1,4,30962,3.0,9,12,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-03-16,0.0,0.0,0.0,147,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30838,1,10,30996,3.0,57,60,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-03-17,0.0,0.0,2.0,80,0.0,0.0,,,,0.0,0.0,0.0,0.0,,31542,1,15,31640,2.0,33,35,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-03-18,0.0,0.0,3.0,43,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30853,0,7,30906,1.0,10,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-03-19,0.0,0.0,2.0,50,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30854,0,17,30923,2.0,14,16,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-03-20,0.0,0.0,4.0,144,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30847,0,5,31000,3.0,28,31,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-03-21,0.0,0.0,1.0,79,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30795,1,10,30887,5.0,14,19,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-22,3.0,3.0,2.0,87,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30878,2,19,30994,4.0,21,25,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-03-23,7.0,4.0,15.0,80,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,1,8,30967,1.0,16,17,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2023-03-24,10.0,9.0,443.0,431,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30921,1,24,31839,2.0,46,48,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2023-03-25,0.0,0.0,47.0,54,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30864,3,9,30977,0.0,14,14,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2023-03-26,0.0,0.0,17.0,53,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30856,0,12,30938,1.0,7,8,0.0,,,42,,,42.0,,0.0,,0.0,,0.0,,0.0,,,84.0,,,,,,,
2023-03-27,0.0,0.0,17.0,63,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30854,0,14,30948,1.0,9,10,0.0,,,43,,,43.0,,0.0,,0.0,,0.0,,0.0,,,86.0,,,,,,,
2023-03-28,0.0,0.0,10.0,42,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30850,6,14,30922,1.0,7,8,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-29,0.0,0.0,17.0,62,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30844,3,11,30937,6.0,13,19,0.0,,,41,,,41.0,,0.0,,0.0,,0.0,,0.0,,,82.0,,,,,,,
2023-03-30,4.0,720.0,496.0,70,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30764,4,8,32066,6.0,8,14,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-03-31,0.0,0.0,514.0,67,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30689,7,14,31291,22.0,11,33,0.0,,,44,,,44.0,,0.0,,0.0,,0.0,,0.0,,,88.0,,,,,,,
2023-04-01,0.0,0.0,6.0,37,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30849,1,9,30902,5.0,8,13,0.0,,,43,,,43.0,,0.0,,0.0,,0.0,,0.0,,,86.0,,,,,,,
2023-04-02,1.0,0.0,2.0,180,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30856,3,21,31063,1.0,15,16,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2023-04-03,0.0,0.0,48.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30834,2,15,30899,3.0,9,12,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,
2023-04-04,3.0,4.0,30.0,106,,,,,,,,1.0,,,30794,5,14,30965,2.0,11,13,,,,48,,,,,,,,,,,,,,48.0,7.0,1.0,,,,,
2023-04-05,,,3.0,78,,,,,,,,,,,30818,4,11,30915,,5,5,,,,48,,,,,,,,,,,,,,48.0,,,1.0,,,,
2023-04-06,,,3.0,115,,,,,,,,,1.0,,30851,6,17,30996,4.0,10,14,,,,48,,,,,,,,,,,,,,48.0,,,,2.0,1.0,,
2023-04-07,,,4.0,55,,,,,,,,,,,30852,2,7,30920,,3,3,,,,48,,,,,,,,,,,,,,48.0,,,,,,,
2023-04-08,,,1.0,76,,,,,,,,,,,30848,2,8,30938,1.0,3,4,,,,48,,,,,,,,,,,,,,48.0,,,,3.0,,,
2023-04-09,,,3.0,57,,,,,,2.0,2.0,1.0,,,30806,2,10,30889,2.0,11,13,,,,48,,,,,,,,,,,,,,48.0,,,,6.0,,,
2023-04-10,,,5.0,63,,,,,,,,1.0,,,30825,3,9,30907,2.0,5,7,,,,48,,,,,,,,,,,,,,48.0,,,,,,1.0,
2023-04-11,,,,84,,,,,,,,,,,30818,3,6,30911,,4,4,,,,47,,,,,,,,,,,,,,47.0,,,,,,,
2023-04-12,,,,56,,,,,,,,,,,30862,5,10,30933,2.0,8,10,,,,48,,,,,,,,,,,,,,48.0,,,,,,,
2023-04-13,4.0,4.0,35.0,91,,,,,,,1.0,,,,30854,2,16,31014,4.0,20,24,,,,48,,,,,,,,,,,,,,48.0,5.0,,,1.0,,,1.0
2023-04-14,,,12.0,50,,,,,,,,,,,30851,4,14,30940,,3,3,,,,48,,,,,,,,,,,,,,48.0,8.0,,,1.0,,,
