year_month,account,monthly_avg_staked_amount,days_active_in_month,monthly_avg_total_balance,monthly_avg_total_staked
2022-03,3ST4Qc3HCUkVUAqH1qL4BuCZnwmLnZAXd1jGJUauUJ7G23NVMp,70271.70491686667,30,10760674959.36261,8530381296.208062
2022-04,3ST4Qc3HCUkVUAqH1qL4BuCZnwmLnZAXd1jGJUauUJ7G23NVMp,70840.53011626087,23,10836796244.096668,8703391739.266043
2022-03,3WBCvk4CrHZxdc8gFV6Y8HvCpA4xF1caM8yDQa4buXPgH2uVzk,63211.628854,30,10760674959.36261,8530381296.208062
2022-04,3WBCvk4CrHZxdc8gFV6Y8HvCpA4xF1caM8yDQa4buXPgH2uVzk,63703.91236013044,23,10836796244.096668,8703391739.266043
2022-03,4VU8VJEk35mXeXCYbXcnb2387ns9XwNn6iWDnMJq8N2PAmfmKz,519871.3521906333,30,10760674959.36261,8530381296.208062
2022-04,4VU8VJEk35mXeXCYbXcnb2387ns9XwNn6iWDnMJq8N2PAmfmKz,524995.4688454348,23,10836796244.096668,8703391739.266043
2022-03,37WzscPLwwmYmR62ngyD8KhRe9peuT6FCSSzY2gF1b761Aj7tk,28199.0,29,10760674959.36261,8530381296.208062
2022-04,37WzscPLwwmYmR62ngyD8KhRe9peuT6FCSSzY2gF1b761Aj7tk,28199.0,23,10836796244.096668,8703391739.266043
2022-03,4VYiSeL1zgVqY4Svrcjy6Ak63n1gGRTZQjbwoywurhXaqAB5Fo,1776483.1495662143,28,10760674959.36261,8530381296.208062
2022-04,4VYiSeL1zgVqY4Svrcjy6Ak63n1gGRTZQjbwoywurhXaqAB5Fo,1787326.1642863045,23,10836796244.096668,8703391739.266043
2022-03,4jpbLErtPKKbPHuMVdwJ4oCKF3fzEfXeSMyp5JCREvrpUgseag,144937.91053303573,28,10760674959.36261,8530381296.208062
2022-04,4jpbLErtPKKbPHuMVdwJ4oCKF3fzEfXeSMyp5JCREvrpUgseag,216009.6449127391,23,10836796244.096668,8703391739.266043
2022-03,3DheZafBQfe2DfVDtafjJpYapdmXhd5ieRZdQFU6vLLPb3txR8,19400.0,26,10760674959.36261,8530381296.208062
2022-04,3DheZafBQfe2DfVDtafjJpYapdmXhd5ieRZdQFU6vLLPb3txR8,33029.57406426087,23,10836796244.096668,8703391739.266043
2022-03,4gwpg49T8ixf9WsBLzorWfAQz7HNv622vbW4kGeDsh19wi5n8U,121900.0,26,10760674959.36261,8530381296.208062
2022-04,4gwpg49T8ixf9WsBLzorWfAQz7HNv622vbW4kGeDsh19wi5n8U,122261.80987365218,23,10836796244.096668,8703391739.266043
2022-03,32a8TLfE67iJYgCFeCUFS7cECahEKP9ZkrHjF26nQi6c4qpzPr,35127.64089208,25,10760674959.36261,8530381296.208062
2022-04,32a8TLfE67iJYgCFeCUFS7cECahEKP9ZkrHjF26nQi6c4qpzPr,61003.690325869575,23,10836796244.096668,8703391739.266043
2022-03,398UQmYCTedug3ocEAGvPzobYPqGrrnVK5fAFHuzKPfsYaMWQi,215415.296228,25,10760674959.36261,8530381296.208062
2022-04,398UQmYCTedug3ocEAGvPzobYPqGrrnVK5fAFHuzKPfsYaMWQi,236890.48487100002,23,10836796244.096668,8703391739.266043
2022-03,4QxSUcK2T9VSH61fDHRip3zP9bTJZXADogo2xoGqEMniPA2N6P,16569.0,25,10760674959.36261,8530381296.208062
2022-04,4QxSUcK2T9VSH61fDHRip3zP9bTJZXADogo2xoGqEMniPA2N6P,16569.0,23,10836796244.096668,8703391739.266043
2022-03,3TaiWkXL3MwhaqcdKwqmM9s7Fq8xMynArjJDwUrrUPnFejxMzk,5343184.449205667,24,10760674959.36261,8530381296.208062
2022-04,3TaiWkXL3MwhaqcdKwqmM9s7Fq8xMynArjJDwUrrUPnFejxMzk,4722596.961383217,23,10836796244.096668,8703391739.266043
2022-03,3mnFq2novVNLKHQdLEHozBnDWfdZ9j8DCm6EfXRYqrbcVfQgCP,14000.0,12,10760674959.36261,8530381296.208062
2022-03,4C5p4ZM1X9YTsqFvSipVyFjpjmjvukbdHZvvXhmDGe2aBLsvk4,14369.0,24,10760674959.36261,8530381296.208062
2022-04,4C5p4ZM1X9YTsqFvSipVyFjpjmjvukbdHZvvXhmDGe2aBLsvk4,16909.0,23,10836796244.096668,8703391739.266043
2022-03,4EJG7pY56A4X8DiDoafZFGXcheSHeHf2aNhSebbRsFp9RYhwM4,14000.0,24,10760674959.36261,8530381296.208062
2022-04,4EJG7pY56A4X8DiDoafZFGXcheSHeHf2aNhSebbRsFp9RYhwM4,14000.0,23,10836796244.096668,8703391739.266043
2022-03,4gC3tm5QQVeic2VDf9bDkbj4EpuEM1DsvKWEMRFp4ZkCcWyNvi,26500.0,24,10760674959.36261,8530381296.208062
2022-04,4gC3tm5QQVeic2VDf9bDkbj4EpuEM1DsvKWEMRFp4ZkCcWyNvi,26500.0,23,10836796244.096668,8703391739.266043
2022-03,4jtCHaBDbE86o9cqy72nWgnXCn4XmtVwsMS2uH4AGigbmVBcuC,446100.01546956523,23,10760674959.36261,8530381296.208062
2022-04,4jtCHaBDbE86o9cqy72nWgnXCn4XmtVwsMS2uH4AGigbmVBcuC,449199.08983813046,23,10836796244.096668,8703391739.266043
2022-03,3BYWEJhAUFhXorfPryKvesMN3DnaeDTiDAfeHiaVad17ShkoSY,302076.8490720454,22,10760674959.36261,8530381296.208062
2022-04,3BYWEJhAUFhXorfPryKvesMN3DnaeDTiDAfeHiaVad17ShkoSY,177896.8990765652,23,10836796244.096668,8703391739.266043
2022-03,3Jz3RfRhXKRPDfjpcm94XDisYL1SGpTN6TynCVAxL5kLFGaWv2,1626265.367914,22,10760674959.36261,8530381296.208062
2022-04,3Jz3RfRhXKRPDfjpcm94XDisYL1SGpTN6TynCVAxL5kLFGaWv2,2200483.5640071305,23,10836796244.096668,8703391739.266043
2022-03,2x2u4CRmjMU47YJUHMvgrxAdhEtvrxamgRXkzpN3p1i2WhLWEG,5148311.854496857,21,10760674959.36261,8530381296.208062
2022-04,2x2u4CRmjMU47YJUHMvgrxAdhEtvrxamgRXkzpN3p1i2WhLWEG,6597762.1144130435,23,10836796244.096668,8703391739.266043
2022-03,4FhyLtQ8rn8hXyyRNsaNKsu6t2csBBBhArBXHW9z98UakrbBMA,175924.0,21,10760674959.36261,8530381296.208062
2022-04,4FhyLtQ8rn8hXyyRNsaNKsu6t2csBBBhArBXHW9z98UakrbBMA,176627.90039056522,23,10836796244.096668,8703391739.266043
2022-03,3Hvw1EvGNRFbrcq9F1fRUtYbtkzSdUWCWSeUHMZdRf9ob8a7pu,51649.0,19,10760674959.36261,8530381296.208062
2022-04,3Hvw1EvGNRFbrcq9F1fRUtYbtkzSdUWCWSeUHMZdRf9ob8a7pu,51649.0,23,10836796244.096668,8703391739.266043
2022-03,3Qf7cP9XeckFTe26xuGr1auQLguiSnvZukEf44hmJvKr4RX33P,210804.64554410527,19,10760674959.36261,8530381296.208062
2022-04,3Qf7cP9XeckFTe26xuGr1auQLguiSnvZukEf44hmJvKr4RX33P,232784.92787391302,23,10836796244.096668,8703391739.266043
2022-03,3dTezgy9M995yknHEd4BP3QeYbQSZvkXPRurVfxjPvX3CjVnih,20000.0,19,10760674959.36261,8530381296.208062
2022-04,3dTezgy9M995yknHEd4BP3QeYbQSZvkXPRurVfxjPvX3CjVnih,20000.0,23,10836796244.096668,8703391739.266043
2022-03,3LZDiuL3rCj6BFkwkL1cYBCixzRfJ9r3UCasZnNLYzmfb9Tjw9,200547.4632608889,18,10760674959.36261,8530381296.208062
2022-04,3LZDiuL3rCj6BFkwkL1cYBCixzRfJ9r3UCasZnNLYzmfb9Tjw9,201736.65083352174,23,10836796244.096668,8703391739.266043
2022-03,4445Cw34vuppo6Wkpm5DZL1DESyTFy9hgVmzJwD9E6F91Diebj,14000.0,18,10760674959.36261,8530381296.208062
2022-04,4445Cw34vuppo6Wkpm5DZL1DESyTFy9hgVmzJwD9E6F91Diebj,14521.565217391304,23,10836796244.096668,8703391739.266043
2022-03,3XvT8EZs7v3UjbNbSst8SZdN45N4zxRJeBVJWCL2GU2muaq9YA,626639.5448078236,17,10760674959.36261,8530381296.208062
2022-04,3XvT8EZs7v3UjbNbSst8SZdN45N4zxRJeBVJWCL2GU2muaq9YA,713660.1766721739,23,10836796244.096668,8703391739.266043
2022-03,4bfqSB5kd1Va8fsXLdj8xhmFi5PJVNeKS87eY6oFJEov7fLY9J,52747.420060588236,17,10760674959.36261,8530381296.208062
2022-04,4bfqSB5kd1Va8fsXLdj8xhmFi5PJVNeKS87eY6oFJEov7fLY9J,81758.97507486957,23,10836796244.096668,8703391739.266043
2022-03,4iwAoDQFRezYng93ce2yPnBqf8xchJ13667nnWrxiheQ6SvEDY,76150.0,17,10760674959.36261,8530381296.208062
2022-04,4iwAoDQFRezYng93ce2yPnBqf8xchJ13667nnWrxiheQ6SvEDY,76150.0,23,10836796244.096668,8703391739.266043
2022-03,3Fnu1Gty8nZrPBVZ1si8jmbNoVta6wrrL5uKmmLxAbwKo8Kq78,14000.0,9,10760674959.36261,8530381296.208062
2022-03,3MoLuwGQea8CNQvPaE1xJEhpect3g9bXxM2zeTsG9BsSdWRY66,500398.5871006875,16,10760674959.36261,8530381296.208062
2022-04,3MoLuwGQea8CNQvPaE1xJEhpect3g9bXxM2zeTsG9BsSdWRY66,422918.3945930435,23,10836796244.096668,8703391739.266043
2022-03,3DkjjgLh3mQk7XyfendQEAeuLa1t9TiomHo4yBGEWoJ2n48vJh,1357368.8692728665,15,10760674959.36261,8530381296.208062
2022-04,3DkjjgLh3mQk7XyfendQEAeuLa1t9TiomHo4yBGEWoJ2n48vJh,1362317.469503261,23,10836796244.096668,8703391739.266043
2022-03,3GvbzBYB79G8zUuYdbgCwy3hPUkCMdvVzrDsJHn2vcKA6ux2hY,499999.0,15,10760674959.36261,8530381296.208062
2022-04,3GvbzBYB79G8zUuYdbgCwy3hPUkCMdvVzrDsJHn2vcKA6ux2hY,499999.0,23,10836796244.096668,8703391739.266043
2022-03,3YMaPXJRRuS4j3xEBnZ42d3H6QYZXEukMPX6YgcyzCHiX27rj7,15129.0,15,10760674959.36261,8530381296.208062
2022-04,3YMaPXJRRuS4j3xEBnZ42d3H6QYZXEukMPX6YgcyzCHiX27rj7,15129.0,23,10836796244.096668,8703391739.266043
2022-03,4qoEfgbnHpjHw3RjmW7UkvMr4gHJ3PGPFXVkpwwFhFDjsJA3CV,938365.1275794,15,10760674959.36261,8530381296.208062
2022-04,4qoEfgbnHpjHw3RjmW7UkvMr4gHJ3PGPFXVkpwwFhFDjsJA3CV,942163.470698913,23,10836796244.096668,8703391739.266043
2022-03,4Wrd8Q7QHqeK9daYi95UP5QT8MHSvzoH5msVsfktF2RT9Z3LFk,15069.75358342857,14,10760674959.36261,8530381296.208062
2022-04,4Wrd8Q7QHqeK9daYi95UP5QT8MHSvzoH5msVsfktF2RT9Z3LFk,15246.637542,23,10836796244.096668,8703391739.266043
2022-03,3hUV6YYYnZsqY3h9WrjSH19HnoEkAheuDvwtHSGcCwhcTD86ig,14000.0,13,10760674959.36261,8530381296.208062
2022-04,3hUV6YYYnZsqY3h9WrjSH19HnoEkAheuDvwtHSGcCwhcTD86ig,14000.0,23,10836796244.096668,8703391739.266043
2022-03,4LmfBm5EKP4H5WcEzCJAJkPtSqGWxNAu7yhcr2cuLPnRuNDT5f,86221.30975236364,11,10760674959.36261,8530381296.208062
2022-04,4LmfBm5EKP4H5WcEzCJAJkPtSqGWxNAu7yhcr2cuLPnRuNDT5f,86373.958902,23,10836796244.096668,8703391739.266043
2022-03,4iTc62hfmfqvFbjPHyESNTtEpJkKoQZi8fJLD2gxLKRCneDrYY,693490.2061141818,11,10760674959.36261,8530381296.208062
2022-04,4iTc62hfmfqvFbjPHyESNTtEpJkKoQZi8fJLD2gxLKRCneDrYY,696320.444193,23,10836796244.096668,8703391739.266043
2022-03,44Enrtf7pss6NG4st9ijtVAX5X1xgMh51B1DXJCaUoNjCQc4ZX,107688.727383,10,10760674959.36261,8530381296.208062
2022-04,44Enrtf7pss6NG4st9ijtVAX5X1xgMh51B1DXJCaUoNjCQc4ZX,828702.7207836956,23,10836796244.096668,8703391739.266043
2022-03,3YAXEdg73XqU4D7wUuBTru2ygwpPQxYqMvX7pbLpBhTaMnFoZW,165821.44444444444,9,10760674959.36261,8530381296.208062
2022-04,3YAXEdg73XqU4D7wUuBTru2ygwpPQxYqMvX7pbLpBhTaMnFoZW,237343.1958236087,23,10836796244.096668,8703391739.266043
2022-03,4nk4A6t7cVaH6v7fZCqRtWVC11WZjkSkFCfQtT7525BedJHtUr,212239.800049,8,10760674959.36261,8530381296.208062
2022-04,4nk4A6t7cVaH6v7fZCqRtWVC11WZjkSkFCfQtT7525BedJHtUr,213323.79041839132,23,10836796244.096668,8703391739.266043
2022-03,4bEqdbhvMbcktqhQsiuaRA46ZEe7o8PNTuGj5KhwYhStcgbGde,23937800.0,7,10760674959.36261,8530381296.208062
2022-04,4bEqdbhvMbcktqhQsiuaRA46ZEe7o8PNTuGj5KhwYhStcgbGde,23937800.0,23,10836796244.096668,8703391739.266043
2022-03,3XGAtokYCuuPRocTrYvJKi2JMfcLx1o7s36JUUCfDBSHi2SHBc,14250.0,6,10760674959.36261,8530381296.208062
2022-04,3XGAtokYCuuPRocTrYvJKi2JMfcLx1o7s36JUUCfDBSHi2SHBc,14250.0,23,10836796244.096668,8703391739.266043
2022-03,4G7d4kh4bvBgtFhXMz3wWBWjPQShM3Eyf1MYHoJGp8A3jWBdgT,55999.0,5,10760674959.36261,8530381296.208062
2022-04,4G7d4kh4bvBgtFhXMz3wWBWjPQShM3Eyf1MYHoJGp8A3jWBdgT,55999.0,23,10836796244.096668,8703391739.266043
2022-03,4cpx6YPMBgjyy4TCnUwXAwkKWGPRZXVKLS8uM867kK2bCtzYuY,42963.9557715,4,10760674959.36261,8530381296.208062
2022-04,4cpx6YPMBgjyy4TCnUwXAwkKWGPRZXVKLS8uM867kK2bCtzYuY,43164.823086,23,10836796244.096668,8703391739.266043
2022-03,3mpvnZhWR6DJ4JLxbRFmhodvRZKdfTAXc8xeMNVGkRYXXH4ZJH,31162200.0,3,10760674959.36261,8530381296.208062
2022-04,3mpvnZhWR6DJ4JLxbRFmhodvRZKdfTAXc8xeMNVGkRYXXH4ZJH,31162200.0,23,10836796244.096668,8703391739.266043
2022-03,2xENJLjwTF6RupJv2NHsmDp3cXE6jb845RkKb9TJmvrDgZnpAw,1168447.0,2,10760674959.36261,8530381296.208062
2022-04,2xENJLjwTF6RupJv2NHsmDp3cXE6jb845RkKb9TJmvrDgZnpAw,1170702.117599913,23,10836796244.096668,8703391739.266043
2022-03,3UwHa1mvFfP24r9xrPTDdAgLERfsM8wYoYe9kw8ucBJso1cDbC,28999.0,2,10760674959.36261,8530381296.208062
2022-04,3UwHa1mvFfP24r9xrPTDdAgLERfsM8wYoYe9kw8ucBJso1cDbC,29086.355531260866,23,10836796244.096668,8703391739.266043
2022-04,3BYeJ4UkXkjK48LjGhjTRsnYSZoM4rVAJ2PcBaTnrSoy2BZSPY,113802.974185,21,10836796244.096668,8703391739.266043
2022-04,3tnRGfPYwTeJDbqqHBHo4pP2hRSp4PGBuy2ivvW9onsdKyHHRX,15000.0,21,10836796244.096668,8703391739.266043
2022-04,42oKpM82U2e5oPsURFkbaVx5qn5XF5XaWSAZAwxrSajjWXQjK1,45000.0,8,10836796244.096668,8703391739.266043
2022-04,3ZGyRNM9xumPWnva2kWUX6tqJe4p4L9hz58jnKB3R2NjKNKnAC,466622.16282873676,19,10836796244.096668,8703391739.266043
2022-04,4Lqzwpz1bsV77p9z1h7WfQ2X5caeqQz41KKVATj7PwuK2GPjVK,1521869.7161933158,19,10836796244.096668,8703391739.266043
2022-04,4gTCN3B3GyNkyF5EqWXZmVBjYeg27eMFmGxe5FZvBYsumK6htR,19995.0,19,10836796244.096668,8703391739.266043
2022-04,3Froe3pdSr2ViWCWB7Esd2dXQ5P4W9FGvhZqmmAkfh9N8BC4Ln,25066.666666666668,18,10836796244.096668,8703391739.266043
2022-04,3dx81sszHnXfZ9Mw44pabQ9fbZiqGPtgXBbi6KLtHMXuJXAxuP,701999.0,17,10836796244.096668,8703391739.266043
2022-04,4JG7grYgjAdnyA9nukGGU49ijmP1DKBQQGLppCMGW7BUSB2NnE,16528428.544687001,17,10836796244.096668,8703391739.266043
2022-04,4raf9N4bGzZawy9qyo7hZJ6ywnKHt8h2Tz2urYZV3RRuZTJZBT,26653.36185752941,17,10836796244.096668,8703391739.266043
2022-04,46KKpv3b68J4nfnQc1qA3X2QvcNc76cUqz5D4eULMk7SZKMgNB,23969000.0,16,10836796244.096668,8703391739.266043
2022-04,4Lt8wtMdVekPzPBy1UF1RUQQsXgE5yW6F5wj1zfTT6RprczYjw,1000399.2718688125,16,10836796244.096668,8703391739.266043
2022-04,3nDiUUeTrHYrG2oqTCzz9tzg8SCpiR4LL7TFBjgKVEeBpkQEwE,15000.0,15,10836796244.096668,8703391739.266043
2022-04,3qwnChCwhTt7WrzBjQct2YkSgxqrdfXqotpZawGYZkaSwdwNxT,28000.0,8,10836796244.096668,8703391739.266043
2022-04,4VYm2qx7dViwhqobzznLBM4oeixZxDmWZ6pYCckczXePJ4ZvdZ,15000.0,15,10836796244.096668,8703391739.266043
2022-04,4aLZNqgmdM1N5JJRd9h88idXypPbri6odXR9rMEuD7VQxTeGvv,15000.0,15,10836796244.096668,8703391739.266043
2022-04,3qWhr8B4jNGui4YAGUjtCS1ABkWWoVoMQhe8GyktNvDookXpMF,15000.0,14,10836796244.096668,8703391739.266043
2022-04,42yLLSiHGKV5Zt3A8u6BrxxL4ma72g3gZAHaaVQyE5rNGr4MnT,37686.72736127273,11,10836796244.096668,8703391739.266043
2022-04,4h5h9ker57hB5puun1Tm9Q7FV8LRAUKsUDLSRWaYsQL1dp6n7s,638435.6021717273,11,10836796244.096668,8703391739.266043
2022-04,3LFNRq68kxRCVqxaTXiPrSddzHNpjYBxSH3JH4GVGCVjwDJzJr,6376000.0,10,10836796244.096668,8703391739.266043
2022-04,3vE4c72bqeCegyUhNiebhvPXTGN1TQMCivAmdfZ1XqBrCutzzA,17000.0,10,10836796244.096668,8703391739.266043
2022-04,4fnTVzqxfSmKRJdKSBEv6KQcSx6bwSQQia9Bjbv4hPyS8dMcbR,1004138.0766642,10,10836796244.096668,8703391739.266043
2022-04,3gxB58Ykuqc8UmvjD7vNRZ2dSFyQBN1ZtzUh5ZLV7cAK7cppBK,17000.0,8,10836796244.096668,8703391739.266043
2022-04,4ZtAUaD8ak6YjAQ22FhJDMEG9YR35EF5KtDHbqt9WsdUdSMLBz,146674.0,7,10836796244.096668,8703391739.266043
2022-04,3KeaiabvNPsxPXt3a2tzbb6SrfUwCsA9oy7C2g3fdNyXPST8o1,14000.0,5,10836796244.096668,8703391739.266043
2022-04,3NYqTrTQB6rkm2U2ZgsBHQpcNRGwif7RzWeGf4cVhrUcJsWR5R,19059.0,4,10836796244.096668,8703391739.266043
2022-04,411P2xHWT11VxPPg8NwxLJDaPfdQQUoqPJvsHHKnjDmYZknHUU,14000.0,4,10836796244.096668,8703391739.266043
2022-04,44FoXgNHg2xAJ89sepkVywiUgjWrv5a9P2tYKpoGmbF9CLFDK9,88999.0,2,10836796244.096668,8703391739.266043
2022-04,4Jh7zRzGAGPZ4KdQ6hCejEB1xNF7ge2n9aQMjx5QzaDTerBSp5,50000.0,1,10836796244.096668,8703391739.266043
2022-04,4XE6Xya1rMXNsk5kQrArZwKCTsWJwSESu9nseYVcGQLpL9iNZq,504400.0,1,10836796244.096668,8703391739.266043
